"","fcast","h"
"1",0,1
"2",0,1
"3",3,1
"4",0,1
"5",0,1
"6",0,1
"7",0,1
"8",0,1
"9",0,1
"10",0,1
"11",0,1
"12",0,1
"13",0,1
"14",0,1
"15",0,1
"16",0,1
"17",0,1
"18",0,1
"19",0,1
"20",0,1
"21",0,1
"22",0,1
"23",0,1
"24",3,2
"25",2,2
"26",0,2
"27",0,2
"28",0,2
"29",0,2
"30",0,2
"31",0,2
"32",0,2
"33",0,2
"34",0,2
"35",0,2
"36",0,2
"37",0,2
"38",0,2
"39",0,2
"40",0,2
"41",0,2
"42",0,2
"43",0,2
"44",0,2
"45",0,2
"46",0,2
"47",0,3
"48",0,3
"49",0,3
"50",0,3
"51",0,3
"52",0,3
"53",0,3
"54",0,3
"55",0,3
"56",0,3
"57",0,3
"58",0,3
"59",0,3
"60",0,3
"61",0,3
"62",0,3
"63",0,3
"64",0,3
"65",0,3
"66",0,3
"67",0,3
"68",0,3
"69",0,3
"70",0,4
"71",0,4
"72",0,4
"73",0,4
"74",0,4
"75",0,4
"76",0,4
"77",0,4
"78",0,4
"79",0,4
"80",0,4
"81",0,4
"82",0,4
"83",0,4
"84",0,4
"85",0,4
"86",0,4
"87",0,4
"88",0,4
"89",0,4
"90",0,4
"91",0,4
"92",0,4
